V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
1.1692720579746139,-1.3627851542604004,-0.7754523986960091,-0.44070191134276326,0.8456559418855945,-0.05649483185890547,2.1221493771922884,-0.05224933975014412,0.15869741797171377,1.8812818743120265,-0.9894629256962987,-2.1133241493205395,0.14862252586448071,1.3927443487705213,-0.24344144679348662,-1.4551126185046463,0.06520955911840487,2.7421397857560184,-0.5672274199866224,1.2521356494912204,1.1029417553770726,-1.6362422287839344,-2.481680527513399,0.488260578434032,1.2877295259747235,1.8086924242889797,0.10272418508443762,0.5563281764350065,-0.49950700809790305,0.8356617914784298,-0.2613762357400504,-2.0001808478569116,0.8387047977571552,0.9862691866962016,0.04027693729060683,0.8837287079795328,-2.3560616006693667,-0.5213269712120508,1.9046281616698437,-0.845786867845565,-0.021129472809471833,0.6181083466981546,-1.3503613112529993,-0.8276739598125902,-1.0988274257666437,-0.5019267057553853,-1.1128536159709588,1.3269425966065285,-0.27771408631283023,-0.08141472690394841,-0.6610434399238179,0.9782482720095715,0.29898344109158376,-1.684935205083018,-1.5350109161261012,-0.9208993493128247,0.12462426245879343,-1.0809296662528707,-1.958306399982679,-0.6767376746826664,-1.0986528375955875,0.4397555326289664,-0.4361034421449862,1.0909143923533067,0.1238415112375946,2.4747780434897164,-0.44313746710813545,1.056647824063067,0.7297948210689322,-1.0964755417406722,0.5629829808328494,-0.5809695069258141,0.6607171403887829,-0.20181764660891094,-0.4089908637843983,0.27668812348444727,-0.37326831848010605,-0.48866424854212565,-1.4010883215005256,-1.2566117949267859,0.5402054533825987,-0.0260623277179301,-0.7078574812010404,0.671970402406777,0.020121473961676017,-0.6534720191723697,1.6932806663332194,-1.9708373783206725,-0.8705040567162305,1.6070678533660319,-0.9390844254745544,-0.19781031688154857,1.6265907281586385,1.5774669793624534,-2.1277486304877637,-0.036243139046346295,2.302259756317059,-2.4286557746317015,1.5907139761973998,-1.2742982862657284
-0.4482039228906961,0.5214326512677372,0.32936544050057454,1.1041145624150697,-0.3187300989579859,0.6414484945509576,-0.12338008054490118,-2.0576102853433724,-0.6661655138464516,-1.4061386936286493,-0.16358033765416546,2.039760483526324,-0.20720818984274106,0.23073138765134685,1.4093928114842036,2.2112561371120103,-1.0920463202755881,-2.7204643736906005,2.0846877515035414,-1.1801337272615913,-1.3448953271318405,-0.6209287123277463,2.7777579179572007,0.7126577703345233,-0.9028792417904725,-1.4719539109014554,-0.9658779243199564,-0.48120231318312295,-0.36973938017307095,0.3081956846031547,-0.428698874302369,-0.2582718138166673,-2.5069789654103687,-0.25488147567899044,0.6201661876512928,-1.7026280796898112,1.4310353415340353,1.6985743887711122,-1.9743704485044034,-0.9039214155499882,-0.212585520189291,-1.0176595421785013,0.37616154390056655,0.5446773143654958,-1.544116689775854,0.5486580360201351,-0.9028438037804154,-1.1948211069517682,0.05795837867750278,0.890464388231542,1.9168789230134522,0.0959943238875875,1.2346683932128342,2.480425606653946,-0.11795667255423459,0.19607522106880504,-1.5769571184570181,0.9298228476849343,0.6940207407242067,-1.444969337325886,-0.9837981432860566,-0.6665051281364794,-0.4396690727418413,0.16970603731055292,-0.6383946916409332,-1.5988225537816996,1.6559423155894262,-1.9906119550190824,0.39607689230663357,0.5012498981947947,0.38807603656310635,0.3399718689126775,-1.47525338504893,1.5390729625657147,-0.6413738328314643,0.17435467751311912,1.1024820937190885,0.9981278011129786,-0.24552246668401606,1.9114967173742379,-0.33578925292848966,-1.0637458247831901,-0.6408705775180366,-1.0909261951086422,-1.2214117839630072,-1.0601168289319394,-0.4057395414182269,1.1068096048315554,-0.4096253524947984,1.181906808261726,0.6972114040186351,-1.4150117258200432,-1.111374591729094,-0.3172852258965778,1.4979287264704184,0.36393338065086933,-0.9680142415188633,1.899753127280046,0.6849459369881681,2.362016701085155
0.09092654618519053,0.7865620168935532,-0.40023222849637563,1.1823866947682165,0.1985053895063103,0.08762544183712855,0.3232312971579562,-2.794602312233948,0.5350271977335659,-1.1171438946200547,0.13070156695548996,2.9914149010403923,-0.1699240550621408,0.5852866345700488,-0.1493415401101041,2.6738051815807937,-1.0361364562865838,-4.601981493395668,1.9264416821221124,-0.7005921519454348,-2.8740519712383485,-1.617568650539637,2.4490638671566742,0.7877999775281956,-0.5459347438002133,-1.4342172063265852,-1.150591467751549,-0.11347284851299608,-0.7650892595925007,1.1756962250698804,-2.0000983770984866,2.361040127587648,-2.33207928569395,0.387084955189439,0.05392959277717868,-2.260462225511812,1.5811812707381498,0.595255074966729,-1.9245885515193246,-0.9762256872443695,-0.7214393696069847,-0.018141911443944503,0.04875254156017014,1.45299237400245,-0.49003112747657934,-0.3269691549040031,-0.5909784513551414,-1.1356197476411927,0.49184063972247766,-0.13743724677721336,0.3877161001595336,0.49539419963401676,0.5385585364084275,1.299781345250892,-0.07882953606838827,-1.9486313665563255,-0.2755550655188118,0.429202199026305,-0.05754836102549726,-3.0980764537707004,-1.8840366045040176,-0.8391358864414593,0.49006796333086267,0.11541997904827539,-1.4978443456388844,-2.618854846412494,1.4118561808822234,-1.6842705166280518,1.224183134764413,0.6494518644872336,2.2246824509648646,0.11989978328610071,-2.8385325397972427,1.078513326962091,-0.29753184227972485,0.4166269493232363,1.1780036860601693,-0.02594580723287282,1.0480742347341672,0.5703073928879316,-0.6744724655890765,0.09109117734845587,-0.6250769844057291,-0.7448019903671899,-0.3184722660274876,-1.7421529693353373,0.14038658263281711,0.8132386503626653,0.7580577693898527,0.31479313682924065,-0.25530818272375244,-0.8293532870861164,-0.9114888437583928,-2.075572652328857,0.9434340357036507,-0.01639011730551032,0.0012795179312954652,2.037418337315978,0.5151242409297098,1.8744738610030003
-0.4150783976656434,-0.9672386038193713,-0.021079146579294605,-0.7013481810929705,-0.40880337596869537,-1.221148797408265,0.13015059646117108,1.7204599647987833,-0.23473636034600875,0.6587644088703083,-0.11139944142819189,0.08350091709762406,1.8989511315536447,-0.5161714316243702,-1.3681687552686381,-0.8688038340155846,1.0952028716094429,3.191593996675747,-0.9753543772900295,1.2598634350535658,1.255035717445562,2.54868129773984,-1.229041693564457,1.049466373696049,1.7606801861972683,1.114905523421427,-0.3253494681976231,1.604640577407753,0.7689056469920783,-0.9962109918952935,0.4322926118773127,-0.9188445678429409,0.6746315790449131,-0.1889918760664543,-1.4910331677090112,0.9776330437850981,-1.3561441888304875,-0.05894537286615764,1.2540634146735297,0.838365413595128,1.3423173411822253,-0.057089459102401846,0.1194405421913225,-0.28148239214154186,0.9638054663286735,-0.3752449145901632,1.046782745420525,2.018748695310873,-2.021301849708161,-0.44299273531634514,-1.6501351282504029,0.41870713195886355,-0.614695007794889,-1.003190940186447,-0.5222964560822695,0.8086664982908438,0.182243675257061,-0.033283083747326886,-0.3999898258553635,0.3358103263092398,0.7075545433131742,-0.03610877461632727,-0.6762295208131787,-1.065297081613362,-0.4109236875045358,1.2670950430915422,-0.9327244170994298,0.6939194588797237,0.014849745278193771,-0.4247967182403768,-1.684045001473214,-0.6774920623251193,1.374010956009257,-0.9557818687668101,1.160766602795235,-0.7087915517513044,0.6392577716229064,-1.8133708615972346,-1.0698374560087565,-1.0585070011452395,0.7487874389101499,0.0021186651161583803,0.4406281230345429,0.889701610282607,0.3126758080682608,0.046283689343922185,0.34632964869277555,0.19695760243286614,0.5539721070624493,-1.0144442702358167,-2.0015561902399766,-0.9042137651650137,0.4815788241619826,0.8255600565950113,-0.8600341554822274,-1.140992706485433,0.31537631272161903,-1.6513098053493154,-1.3789040926974023,-1.6681651898818852
1.4046349090555816,0.45805639167299106,-1.6357957280817927,-0.5236148278386552,0.16569921101629403,0.9187021771085464,0.2832274215333408,-2.795723346945731,-0.6073139219646939,-1.712553457036759,0.9086059114334502,2.336050231599715,-0.7235001273687962,0.9673442679707367,0.9301563418195931,2.9832205326350403,-0.07264201891019023,-3.148793984076666,1.1615876030022274,-1.2550252322196578,-2.4014957298544526,-2.8416723368775827,1.9308293789176973,-0.12956982508896858,0.22426753597295923,-1.353807135846066,-1.987770537068595,-0.3340172235023755,-1.6406739450864931,1.0040767267506463,-1.67586897497355,1.5310276859024305,-1.8144437827074127,1.3474820991081682,0.5254224455683166,-2.649091868178011,1.422587630282614,0.9206950071449165,-1.540501488028972,-0.3821792049022892,0.08907575692353087,-1.4118163793047123,-2.154457975519788,1.6970587046327101,-1.1349442659951263,-0.05292935748670359,-0.5989759732660925,-1.5864958298419132,0.4231495135217309,0.9789748824183785,-0.10661437498207665,-0.1766714104486699,0.2873031301373654,0.16144862350893163,0.27469343945637814,-0.5772535094518848,-0.36045882417963054,-0.38698202988354424,-0.3221954626684571,-3.0671815321427918,-2.015854957521422,-1.9655512429643593,0.9290437786542213,-0.9153461073357502,-0.4037311946254293,-2.0291312095299325,2.0684876221268014,-1.58707247723031,1.0950179475336568,0.06868733599888166,1.8072117992057282,-0.43532255325540314,-2.5237954209703894,0.33783769695302324,-0.5824609551574298,0.6176442633684179,0.6578606631252317,-0.7191698438037666,0.6961595583135891,0.08553204346190874,0.7852158721839722,-0.28432060880897375,-2.442522423115961,-1.3583144845476962,-0.411239407748195,-2.0839803940753705,-0.2276711582931108,1.9214343368200493,-0.8986392716558129,-1.5858959080060502,0.2967288232606904,-0.025461024323330944,-1.283142319109978,-2.531043806904786,1.143736273527185,1.5667214705410601,0.9123804603482835,3.1700820050510634,0.5894586749602876,0.6326701609840615
1.6581894118008642,0.5339108423727585,-1.4159309920872345,-1.1136250018851013,2.216719407860476,-1.8032064577757148,3.122446079395316,0.6204288139308972,0.7016943937404666,1.514159886039427,0.03591768277247437,-1.6693958495647734,-0.4464068313287803,-0.6482045975342761,0.3527548269858755,-3.5420034362271076,-1.1540563774182875,1.2177035628410096,-0.2380782259220937,1.4630364088235244,1.157445793296211,-1.0003076202452192,-3.9191095499866457,-0.6383946644212174,-0.05107566150231757,1.1935142625328885,-1.1094505677973574,-0.027374812764258682,-0.974995769448604,-0.4581271920792927,-0.393806149181906,-0.9035940336648662,3.2108277704881774,2.2394427810828335,-0.8729181045922993,0.6922130642472205,-0.8392538085640318,-1.3340065423000376,0.523540729407312,-2.01177411062496,0.2760689784665544,0.008523488504066923,-2.110781497390496,-0.1444647976744836,-1.1946784643142951,0.45325312397950523,-1.601970785338382,-0.36387268191898897,0.8651718297319091,-0.41219765464558744,0.12228283702903403,-0.7355930786557778,0.9281505977101014,-1.31474868313282,-1.4759728560164798,0.8645555114351915,0.20370377134632583,-1.5947839298915096,-3.3737655764866314,1.0250701365571686,-0.5463975180381889,1.0936287697082447,-0.5786896301559783,2.0470602259872632,1.1127889091956,2.6514892294315224,-1.1677832278250562,0.6342134340122625,2.0012744088689223,0.6509007345526755,1.6105293235153153,-0.8986069645429291,-1.2324756936420216,0.014987678917676883,-0.5143698988336328,0.6616537480516269,-0.06317775658348135,-1.1186800484405834,-1.0103371399945007,-0.6976883815494351,0.8485441282264921,0.7088570104633171,-2.6074351868782433,1.915862788214938,0.28412452294786356,-0.7996646035676565,1.2510111571273015,-1.462499931354674,-1.0056201262258413,1.4630380749580418,-0.40017945228855323,2.1417320441281045,0.7008120820393418,-1.5564066204478457,-3.1245218809606525,-1.242326648555034,1.0958688909004657,-0.6056001940921247,1.510216753819236,-1.3437809582151052
0.6737433608534849,1.594014967355529,0.08173451698127354,-0.008995783680532554,0.003944501628484504,0.0030975615113130878,-0.6931284787822767,-1.9508870821603994,-0.6822387745240972,-1.3930031226898594,1.0392637248406769,3.3855118420670447,-0.5350909901547439,0.31033846744610116,0.05512242529514094,2.2455002525737435,-0.5725701644754705,-2.358762801595738,2.7561143961192576,-0.8581581651929012,-2.6271366699896395,-1.0148859869635354,2.2650137990809736,0.395499778507134,0.31672864434267534,-1.7724800915613765,-1.6303408291140469,0.35280844740240974,-0.36149052248206226,0.9589612934411935,-3.4717653690375467,2.546087956924719,-2.212789961319162,0.45985442953760647,1.0555931915083367,-2.6019940772239893,0.6585430238313051,0.6528719414132428,-2.6146981339199953,-1.0384173501045935,-0.34396710524356633,-0.007499346803904017,-0.8096980746545361,0.9702567141446238,0.2597953017842868,-0.6588312088543898,-0.11147121254820902,-1.3154661348307557,1.4621432951870825,0.2188416515523488,0.8949343809097932,0.6910439251102637,-0.31102534168789486,1.5488485597847632,0.8977124247318107,-0.3536047982481726,-0.3444831352272342,-0.3227994570201605,0.5201147828486805,-2.0652705642886864,-2.9734352173031153,-1.1851691110569245,0.40148602487532126,-0.6871894260662293,-0.0619239101703265,-1.3357466354285012,1.9842888150023177,-0.8773546131934344,1.3514598928558137,0.6954674242578698,2.5777624953510583,0.008532579357600434,-2.335091081621473,1.600695429830781,-1.4891061735113373,0.996839567619169,0.7742814415691044,-0.4863421147157072,0.45127747571345134,-0.1347567707157732,0.8657354338705578,0.36535361371969954,-1.135574291654219,0.0691672431199099,-0.5557553933064451,-0.6176335872901217,-0.2856276723206297,1.2453169138032223,-0.5077581023834102,-0.336087843574917,0.2662356205294637,0.09632433875070373,-1.419657473823514,-2.1776482913189175,2.3900396030445474,0.527195815688599,-0.27813712842116567,2.5528171161641677,0.4643293835081117,1.8606955377564058
0.7604591795861032,-1.500571358383179,0.3395610993446248,-0.6614962859978881,-0.2256950656318475,-1.07775938596315,1.2563043363065411,0.6167633086782671,0.025621402520511823,0.6524126358616257,-0.905534326954571,-2.248995762599731,0.2870482646509195,1.4653518319869256,-1.4579789381173665,-1.3637319620656332,0.40858360318055453,2.0556909055202826,-1.773643593936057,0.4938381058775829,1.1548751195502533,0.18696390722538125,-1.4350842056769242,0.2662220515851488,1.0066450696974374,2.5841780852636562,-0.9724414063797735,1.2947690089979322,-0.4756890278292171,0.6207695132007363,0.7844206525562909,-1.8872900514387743,-0.30921546730563537,-0.40139213768462434,-0.9437174688604255,-0.3993874169066369,-2.356677518584444,0.22175097081027384,0.4141171141112082,-0.1313348854017839,0.1536357377078189,0.004829072317951655,-1.5624529054843548,0.07434141160819607,-2.646877938726648,-0.4496742471972755,0.3420757532197135,0.4146872889693116,-0.24393298447840223,-0.2081578756712676,-1.6115623722519794,1.081300208886952,-0.17226642990808846,-0.4214994063858917,-1.1236775818280336,0.05950275067032498,-0.6978621534082898,-0.10419392854180509,-0.8203008770363137,0.039715740708380076,1.1808891897382499,0.038443511800062544,-0.17691353775120988,1.0008291421297106,-0.38957868732271855,1.945905741753818,0.7704630015898355,1.0288527596200456,-0.21526555628989671,-1.060030650460897,1.8558170085857784,0.37883147208925794,1.330421844456891,-0.38039564691911676,0.01224117955651885,0.7484624985453096,0.6090246621911539,-1.0263794956968153,-2.0705704351698895,-2.4724291231930335,0.7165910378961305,-0.7809403131703634,-1.7382675782504955,1.2661212797276393,-0.633168371552432,-0.8984015046460541,1.3011786735637243,-0.9076827965045317,-0.4070227532742071,0.3772748107349583,-1.636553520720189,-0.8698108473577346,0.5142012665650276,1.3281561354268967,-0.7376536113657679,0.8692958961486679,2.310972847072089,-3.023493470932957,0.27478143865455296,-2.6069869695956016
-0.06566331640003716,1.1757652059341137,1.648764898284242,-0.4109920135386714,0.0564885823632955,0.5976514131088556,-2.650932483578215,-0.18218635379480685,1.321618020727314,0.45004871172457983,-0.13275174536854878,-0.17191989413543884,-1.078790192094321,-1.290751287390494,0.4015977664956744,-0.530153425271373,0.7391713337799394,0.05310854583577922,-0.34092508912927655,-0.23629539231964788,-0.3251727874951126,0.10853173953372403,0.010492309501021868,-0.2426522449044476,0.5451176642859444,-0.7826864319820986,0.6055611620198049,0.06985301226042188,0.31893645141803195,-0.8848629903960497,-0.3551851973261996,0.2017373153910043,1.5757927082835743,-0.269266265311907,-0.08090362547174391,1.5343896850945933,1.3734998285414248,0.1596078677236915,1.2754681126527494,0.725252622257766,0.27272123892788525,0.13741590395388453,1.0993093340056244,-0.19527186348372766,2.4473189207536117,1.2161030368502672,0.48121658123825173,1.508352871934845,-0.9975894632911899,0.32018507827546594,-0.5909433332909529,-1.4721545528878344,-1.205456660861515,0.57563873055795,0.2077630996320495,-0.22049995865859118,0.28117940379652484,1.181422830420214,0.43550809714594857,-0.32035487719846567,0.8918990310387067,0.31158302195938,0.21019493300123004,-0.9233105066372831,0.24485488213265322,-0.9942960025413953,-1.2702186642196633,0.35428610380785724,0.06715024419569737,1.3608471579241395,-1.8453091023717478,-0.061351290708185596,0.21733298967375858,-0.882062650381633,1.4559816753231603,-0.7923522583765732,0.19722819554649323,1.843204805029033,1.5773121088536832,-0.4142143260620065,-0.7591219966945526,-0.7841196577906238,1.839015225860353,-0.5638390500332968,-0.14681254605703742,1.1607479072360194,-2.043724000183832,1.1416241335098694,0.8945023101817954,-1.4142519338974184,0.9104432561978263,-0.5851575139497791,-0.3235509857683432,-0.15593982329436717,1.5170002782561867,0.5569310511417593,-0.3105551470141721,-0.28689744221014046,-0.714726156296128,-0.23836018407331133
0.2597317994725458,1.2906172590171494,-2.008241447395143,0.7515975958981542,0.40453976332276953,-0.3685234300990461,-0.05496312178519093,-1.6897997541535743,0.19090365108944463,-0.792293702771397,0.2202448543786491,2.991447995929881,-0.1713039638211816,0.17521319795807844,0.8906442700593149,2.281667998642482,-1.0218214983894849,-3.810252395688598,0.7944379253268146,-1.0115840474200555,-1.8903104083638778,-2.0074087126131888,4.105176216567442,1.189528505294085,-1.5189361181618195,-2.4089549269562966,-1.3263287263258505,0.15324852687593055,-1.0560902560720566,0.2657372722621374,-2.8021445011890442,2.38005624621596,-1.90506544099473,0.3925963613555913,0.17810964710818344,-2.301990549937874,0.9622923365988958,0.7485515098870711,-2.6717866028513915,-0.9524170220268848,-1.095686621374422,0.7074934258917485,-0.7572681633355839,1.6980323119009049,0.1506721650979148,0.22583481240662517,-0.05413267494073887,-0.9155377770366392,0.9687474995266186,1.66905979462346,0.5367843139126998,0.11418770534376443,-0.04716109356883971,1.0573485750933915,0.2903411942200835,-1.3587911746712797,-0.1940776189928029,-0.11267080291991055,0.2863252122620555,-2.275623531641742,-2.35149495628521,-1.5389456120062488,-0.1518715529289941,-0.6998833034441742,-1.526480199401783,-1.1348590017467846,1.3037282549984879,-1.852602433912947,1.9693755279557452,1.2402226687734434,1.2887182452753387,0.018459517886999233,-2.2138278781844836,1.4607341820453876,-1.0175850184506254,1.011273307098064,0.3644239031312414,-0.18222941757029626,0.6033573689756844,0.30087650181535736,-0.537864481021635,0.6050277483949698,-1.2577403897410613,-1.4838689285037057,-0.8990457027548518,-1.2241694773683864,-0.3534409788293976,0.5583368653867957,-0.6848830028759519,-0.22701421125474275,0.23285798886363018,0.12708805400053175,-0.4363001539748983,-2.2208448788428914,1.5459077081259855,0.9946621069057286,0.43729897379019367,2.702834676562099,0.45138440586989226,1.9306066058933884
