"z","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","g15","g16","g17","g18","g19","g20","g21","g22","g23","g24","g25","g26","g27","g28","g29","g30","g31","g32","g33","g34","g35","g36","g37","g38","g39","g40","g41","g42","g43","g44","g45","g46","g47","g48","g49","g50","g51","g52","g53","g54","g55","g56","g57","g58","g59","g60","g61","g62","g63","g64","g65","g66","g67","g68","g69","g70","g71","g72","g73","g74","g75","g76","g77","g78","g79","g80","g81","g82","g83","g84","g85","g86","g87","g88","g89","g90","g91","g92","g93","g94","g95","g96","g97","g98","g99","g100"
-2.57755346373334,-1.00740081572935,-1.50483658162391,-0.893106641466683,0.70931058157212,-1.4410423557842,-0.874669398311834,-0.20286239114044,-0.364451386749486,0.181406906443602,1.0747960651257,-0.969731910333571,0.79238040988016,0.0021281071885336,-2.37727883650621,-0.747940542894085,-1.48755553535014,0.213554036954057,-0.693019716595242,0.427262879485464,-0.0914252533063888,0.145105631154431,-0.078179196875322,0.263533700113856,0.375535334862168,0.300679478962555,-0.921800701177441,-0.797772904162348,0.816300678049392,-0.00687348117451435,-0.809878034744038,0.359009991469277,0.390774797093875,-0.18945096566546,0.247316404293027,-0.036679374158668,-1.15280693474975,-0.494181569148847,-0.0788061025500035,0.401712813961108,0.117394644903303,1.91946261435799,0.374137624575584,-1.02263729487687,0.665236677867878,-0.021869664317179,0.383490738102131,0.132521679995451,-0.396796125260182,-1.73621639325885,-0.275679558582244,-0.0949861486652938,1.73195881725543,0.476272566811978,0.655260720099133,-0.206109752812251,-1.02047878077173,-0.536505084952434,-0.139774400560077,-0.430063205445559,-0.248930131898075,0.177406504501513,-0.952648257108812,0.355201505179281,0.468074016267073,-0.841277910479798,1.19935330192502,-0.824412623026694,0.523248994754027,-0.284085316061738,-0.30918788131051,1.30570621020672,-0.300661333394116,-0.989050735323974,0.389371959587796,-0.708751878968771,-0.24927087537079,0.505167837528792,0.161265028447926,0.237614620548766,-0.0714891420790149,-1.03701639731955,-0.530294428618054,0.806934982984636,-0.0867980689393498,0.0953221996776427,-0.393664078708874,0.176959650692555,-0.668532737588693,0.530849592120005,-0.923948446208711,-0.14550518323423,0.0541467208240998,0.997191592171185,-0.281213023156728,0.13202375934763,0.342042338323747,0.13227142604487,-0.872569166045336,-0.669227611204113,-0.671732359542829
-2.32821862838072,-0.957973201982191,-1.58456610821239,-1.20301269032868,0.869223774703694,-1.20722092251855,-0.778136486836654,0.166068841245483,-1.16649709634276,0.30685133042833,0.785999028483447,-0.907816047103291,0.87696652205262,-0.045039806183487,-2.63679785471333,-0.933732414140954,-1.22073888939313,0.229760726799192,-1.16598558919177,0.318804793374343,0.229705674228952,-0.1161324111327,-0.605338992640665,0.343021942629208,0.343090175272307,0.0479522122946097,-1.12867589518645,-0.752033180334008,0.819902504628069,-0.11054961936133,-0.644179133947842,0.211451589752823,0.334724062725701,-0.531875540420508,0.309694010376444,0.419922058686917,-0.919204847374264,-0.752476831382093,-0.0569032280782864,0.680455253563216,0.0612769477566983,2.71469560703181,0.339594282959602,-0.914988493908616,0.682899889273031,-0.208065992513398,0.565538225800961,0.0651705706419518,-0.536621455795068,-1.96581829926005,-0.162258182846401,-0.103288628197703,1.31181850406658,0.374154488137748,0.878934332459847,-0.00263568920413851,-1.09204102298039,-0.143251308939892,-0.00617347166434752,-0.772724701756246,-0.283515387064541,0.17291592281612,-0.961434652913509,0.38888073552601,0.702416631236343,-0.761532225577324,0.778933412653532,-0.418945563295064,0.420900805711168,-0.346903741292127,-0.0943993508957646,1.44550854977649,-0.150733542095385,-1.15102002959922,0.49558838705265,-0.586895958245769,-0.464539780523664,0.251120843321199,0.142460455966309,0.209790828823263,-0.128175885824978,-1.182622287026,-0.568707321682083,1.059126952408,-0.121019276749233,-0.0122507227997883,-0.246987773546108,0.0922709121201661,-1.10774803826617,-0.107572259747078,-1.0129855220071,0.00611816145335693,0.132606769922761,0.819748588981186,-0.527559721402258,0.169416869524634,0.22605308861942,-0.0409298469990297,-1.05713007893851,-0.798962545516012,-0.379718372094131
-2.17206518837743,-0.918317499606428,-1.46581463301539,-1.35757008864927,0.941600671366641,-1.01469853886186,-0.701549297875325,0.381645353305862,-1.61857790817542,0.307629879355001,0.545850134618637,-0.824221904091753,0.893427292027792,-0.0519613911002268,-2.59508901692246,-0.948711550262482,-1.00430631849551,0.198438124258245,-1.38084866224378,0.323087076114685,0.408850089461874,-0.295924758240639,-0.877163654660052,0.345850225426215,0.294091355571154,-0.0986851413296416,-1.1189352738193,-0.775345731188549,0.820571568468415,-0.143162372653643,-0.5138038738738,0.118410586531952,0.332779816057026,-0.739421015635125,0.283222696392626,0.56335705694705,-0.721978228233954,-0.887338591249977,-0.0501487374766458,0.74343368409284,0.0214595604907929,3.03921073381786,0.32430742598292,-0.828140175100621,0.622983708947138,-0.316589179878863,0.697514684574163,-0.00342629106866957,-0.564466906221598,-1.88982926667574,-0.0672288233397112,-0.0891451433996964,1.01947591013213,0.212727045406561,0.880012571635925,0.141375215646215,-1.01184001571425,0.118574781024459,0.143397330164172,-0.972455788806701,-0.286547442566652,0.250322587075581,-0.913973716308791,0.472253029295434,0.829628589701591,-0.632336911859146,0.451005175009488,-0.138600996031561,0.256825965360244,-0.305037877144357,0.0711702187771694,1.43216118945487,-0.116035700943444,-1.18507011851904,0.595561567071081,-0.500924469446498,-0.635935681801744,0.0893327546500567,0.100028928110158,0.143118334293997,-0.114706181850942,-1.23734996856483,-0.572796848367948,1.17404590028356,-0.0854974911878384,-0.129457997107313,-0.181696407461466,0.0501104227233199,-1.26934087215171,-0.53618961296623,-1.0358402480278,0.164416627275046,0.133999124872432,0.638934504661161,-0.699906686680302,0.173375175254307,0.136092865882989,-0.173907351971171,-1.07761304362386,-0.826228908472553,-0.197553455691986
-2.05580832759691,-0.895631827259674,-1.30444841657406,-1.4376949131104,0.979498260702167,-0.853039531480836,-0.645911671730623,0.507727177518306,-1.88836597117505,0.276075384324732,0.354405788504993,-0.752859359183676,0.880053092798787,-0.0465314871404588,-2.46864624949194,-0.905425590939425,-0.834185221049093,0.151255582353053,-1.47031627425934,0.364999631013899,0.491887055698143,-0.424624439251317,-1.03115848611704,0.32816693651948,0.253384953693104,-0.198277782942614,-1.03162203405734,-0.812179896223578,0.824718700823228,-0.147064432001095,-0.434090875690722,0.0585015985706635,0.349394582461247,-0.86236385351943,0.236570920987399,0.588445601358027,-0.563161078232307,-0.970786090675095,-0.0455940503133205,0.731272625939734,-0.00380196079865895,3.17255530328793,0.315556327766074,-0.768541683781436,0.535305776079418,-0.388543007450343,0.799778518187116,-0.0577451538583839,-0.553548289266818,-1.74551481165809,0.0106147576404645,-0.0608548969448468,0.807433102794557,0.0588487613198833,0.793592105795845,0.241936955402569,-0.910851929272375,0.297340936608651,0.278741921921368,-1.09121633139395,-0.282459429367575,0.334481513340661,-0.854202023064224,0.559854701966617,0.907173389037785,-0.504441281705599,0.185423677190586,0.06619919902856,0.0902788629808977,-0.232907805713844,0.194285426444975,1.39205422718499,-0.12331522609679,-1.17593401305244,0.688971473928554,-0.445607766914755,-0.76125403606591,-0.0224494018673284,0.0557852735925091,0.0705814434051799,-0.0869284885697111,-1.25224773460464,-0.570473087909256,1.21847675789415,-0.0398065299943069,-0.235850085766196,-0.140576271204692,0.0345673123450303,-1.32295302236632,-0.84736693899471,-1.0337605161436,0.301910047690525,0.105548340420175,0.482684048559174,-0.829994507278371,0.153201365782249,0.0714856527424989,-0.269371393804156,-1.03250849078978,-0.822421442208089,-0.0765296729724661
-1.96209655655879,-0.884699650627308,-1.13985500879941,-1.47537268057636,0.999307987805854,-0.714136604590844,-0.60533581827115,0.579141776834163,-2.05032298967116,0.236861397515375,0.19993247958938,-0.694200034342342,0.851176863130058,-0.0386322460353939,-2.31493222324417,-0.840097131947366,-0.698757528341783,0.0994159651986564,-1.48991883320427,0.419363364679242,0.513890747981969,-0.518550471898776,-1.12150782935238,0.305392338285679,0.223468168724802,-0.272149022643037,-0.913631662401895,-0.84765487709986,0.830208926055703,-0.138034370812572,-0.392549274787837,0.0194375116358987,0.371963868471704,-0.932397868230317,0.187199830187595,0.561518161087849,-0.434113118991147,-1.02728536418607,-0.0402569807651577,0.688914408325571,-0.0177202004997971,3.20994037328574,0.309281682140903,-0.728395582332107,0.438775059549875,-0.438738822125906,0.880311367413116,-0.0973909245768632,-0.527732895487307,-1.59122270994546,0.0753078645863645,-0.0244093338612489,0.647004285149075,-0.0774062366014757,0.669942207902214,0.312123761673465,-0.815067951101737,0.421558204817965,0.396847290533091,-1.16082055276551,-0.276840629518986,0.409919713352268,-0.794703555802711,0.641183104431543,0.956028911652777,-0.387971297659949,-0.0355018347475117,0.220675056114746,-0.0651756579074442,-0.152214309093767,0.28631787597964,1.35054259943671,-0.148302631063578,-1.1490030320456,0.774608991510607,-0.411535305039362,-0.85067525537725,-0.103824342033548,0.0135140739293777,0.00113713273935712,-0.0565711924954272,-1.24634327830543,-0.567543379564698,1.2214351631366,0.00278370199863214,-0.329214042723709,-0.11057510816935,0.0344803839959881,-1.32603853838309,-1.08335059695935,-1.01994048765615,0.41811955815774,0.0646036447756013,0.349897656592713,-0.932102965008554,0.11877464628746,0.0253112005760939,-0.33555718317421,-0.958280425840352,-0.808313377463335,0.00926536552379159
-1.8829917018356,-0.881339110273819,-0.984521397219485,-1.48666075382638,1.00831013278699,-0.592854131965011,-0.575460629719439,0.615412208394702,-2.14346338215502,0.198405730879777,0.0733270795768078,-0.645459764803082,0.813616352999523,-0.0318820074929233,-2.15469305303788,-0.767551848337212,-0.589328356378276,0.0474717446180438,-1.46779781640251,0.475976022813352,0.496351485696364,-0.58739777513394,-1.17424804376078,0.282766771887374,0.203389756000697,-0.330269938193393,-0.784938282424136,-0.877458875011101,0.835364111078233,-0.12301682486604,-0.378261986455845,-0.00592833759139175,0.395306952348873,-0.9677578732342,0.140654698536114,0.51098822521061,-0.327826212770351,-1.06775482970941,-0.0334315343834474,0.634651343203157,-0.0229584143638664,3.19389458249771,0.303789374688495,-0.701517972898845,0.34157332212431,-0.47442067638127,0.943964328539038,-0.124420921793106,-0.496757061763463,-1.4452070783152,0.129960219177992,0.0165331375945139,0.52166317677715,-0.195880932187113,0.531489339145701,0.360652037192085,-0.730325502859227,0.508046293595444,0.499120909556671,-1.19878289878697,-0.271316227611476,0.473461197847379,-0.739761718012631,0.713914744753416,0.986386735426283,-0.284594509395163,-0.222873988592408,0.339363493432949,-0.206319753351465,-0.071176929235889,0.355547378061827,1.31383674980333,-0.180821978102584,-1.11430761434194,0.852173007754858,-0.392078109384016,-0.912710766607758,-0.165244034420433,-0.0261492349523872,-0.0625721874531087,-0.0270297760321142,-1.22862843609069,-0.565399065237592,1.19826763416445,0.0390518160261486,-0.410387268275108,-0.0871698577962082,0.0435263214944571,-1.3036463121649,-1.26733886958366,-1.00007793850548,0.515930193491533,0.0187043146701977,0.236622594759643,-1.01406150958525,0.0760927887401233,-0.00747387605688394,-0.379162518281552,-0.871366206781046,-0.791855025639245,0.0736293069980662
-1.81416880455748,-0.882744606281784,-0.842383085389052,-1.48070565712876,1.01037550103071,-0.485762164727969,-0.553324516300887,0.62828617467196,-2.19051609859032,0.163775831610572,-0.0318784771058603,-0.604055592699106,0.771066479518942,-0.0275520753162945,-1.9965117368441,-0.694602590028951,-0.499763971525203,-0.00260143591460526,-1.41990315487015,0.530322578320931,0.452759965647386,-0.637423204620667,-1.2034984434735,0.262155836178635,0.1916756765836,-0.378019810545253,-0.655097265482579,-0.900646063247827,0.839217338101452,-0.105405651833749,-0.383360189498918,-0.0220168161250357,0.417135737789005,-0.979516422895858,0.098707190225808,0.450625863176523,-0.239211440222492,-1.09786771498809,-0.0250778211563413,0.576898846046486,-0.0215483883292118,3.14640060528952,0.298284953643831,-0.68368018557285,0.247493522124994,-0.499739822413824,0.994106756086074,-0.141073467810458,-0.465053269976285,-1.31325324294169,0.176807873624568,0.0596992167033631,0.421270299264132,-0.29850330814991,0.389328074702493,0.393400692278613,-0.657155962665387,0.567389780678776,0.587650720953257,-1.21555680232857,-0.266353031249839,0.525262619336701,-0.69077643682919,0.778087482397448,1.00399892599857,-0.193710693174252,-0.384130118038265,0.431452819772445,-0.333016954162468,0.00673649477027116,0.407744235019221,1.2830773460661,-0.216038203943209,-1.07641076849987,0.921853370625659,-0.382768410151948,-0.953657765226457,-0.212877595705157,-0.0633011442154269,-0.119973940472308,0.000627179334763729,-1.20394167089626,-0.564243046849915,1.15802067957329,0.068635863417865,-0.480743011726708,-0.0683550677660852,0.0579974138894122,-1.2682695277867,-1.4135166980862,-0.977035022053856,0.598316154075523,-0.0285248688327248,0.139244110242016,-1.08070177298072,0.0287790191403413,-0.0303107960670075,-0.405201809069254,-0.780034502786842,-0.776465116090415,0.124438820484293
-1.75300009922055,-0.887056037471322,-0.714217984802217,-1.46315165337626,1.00779834232026,-0.390436405433159,-0.536892952733563,0.625247568656456,-2.20571300676072,0.133977118953516,-0.120312860383759,-0.567996474013556,0.725701438698128,-0.0259578674886132,-1.84411610133795,-0.62454393299902,-0.425678908500752,-0.049956742486422,-1.35595964846019,0.580372630224035,0.391918667774188,-0.672914608177778,-1.21755385179921,0.244132983535977,0.186937364875555,-0.418581154070041,-0.528949481063286,-0.917440191767628,0.841263979178397,-0.0869638144395465,-0.402274591154052,-0.0317070434249576,0.436440158395446,-0.974763492176902,0.0617448066404903,0.387591230253134,-0.164571020506155,-1.12087854257182,-0.0153621265884604,0.51977521901055,-0.0150297882272594,3.07991591721268,0.292378560984072,-0.672010002033988,0.158308391556838,-0.517321662159311,1.03322466626864,-0.14930825467926,-0.43473462091109,-1.19662607482274,0.217473216290917,0.103634467809199,0.339238977866435,-0.387467782002624,0.249263790037328,0.414458070815975,-0.594576109624511,0.606625443916538,0.664403528298409,-1.21777573142595,-0.262026501537734,0.566422901576165,-0.648006960503965,0.834444387813265,1.01243291308925,-0.114116806695814,-0.524510204462213,0.503140757405997,-0.446125185081994,0.0800394285733125,0.446992950934028,1.25790318151744,-0.251488964743538,-1.03755843462787,0.984057698074862,-0.380546181594533,-0.978148676660646,-0.250635244197887,-0.0982036059112318,-0.171241993297292,0.0261128304473938,-1.17510934660816,-0.563931509919202,1.1064160706413,0.092052721192271,-0.541625456531796,-0.053066333666663,0.0756226285515454,-1.22666629450703,-1.53120321424448,-0.952385594003025,0.6678045350221,-0.0752443265841323,0.0548581783227965,-1.13524866209216,-0.020912287316823,-0.0455876818630689,-0.417426807942935,-0.68871300980052,-0.763660389740428,0.16645485370915
-1.69776439306436,-0.89302422436902,-0.599566422386431,-1.43768029269364,1.00204085149456,-0.305082719225014,-0.524732692185895,0.611276493966818,-2.19844035601173,0.109153642508905,-0.195361513899222,-0.535805982463641,0.678873869295715,-0.0270117189997261,-1.69906814988835,-0.558964642273521,-0.363862292218714,-0.0942813800174757,-1.28220487456261,0.625279772461078,0.319768309260364,-0.696944822329677,-1.22156930205733,0.228741553468255,0.187989040426601,-0.453962874858594,-0.408980608993636,-0.928459663625908,0.841273761870536,-0.0686340779367911,-0.431021405626435,-0.0369504546289053,0.452821467662801,-0.958239034881127,0.0296165848797946,0.325743397971013,-0.101166995659918,-1.1387902079334,-0.00450394238155471,0.465329995197044,-0.00458084059262542,3.00195682043459,0.285881555675785,-0.66452646615628,0.0747861514428978,-0.528942655054139,1.06322022508015,-0.150750051514276,-0.406798261205143,-1.09484777777284,0.253158677285807,0.147386190646881,0.271090109985276,-0.464775553439392,0.114397794555205,0.426751659948826,-0.54124347871968,0.630638096261,0.731066628083837,-1.20984742875377,-0.258274923264716,0.598235302856706,-0.611237112077875,0.883891428352434,1.01405034407195,-0.0445264408955405,-0.647853051056542,0.558812505605467,-0.546788543918636,0.148157728212356,0.476254098419474,1.23754130103705,-0.285879729664909,-0.998900192781433,1.03927535160198,-0.38326575896698,-0.989641807554455,-0.281128298827002,-0.131130092902277,-0.216816271581031,0.0494263901560649,-1.14387700204942,-0.564233942086921,1.04725603015291,0.110055783305238,-0.594222221134497,-0.0406533009913469,0.0949607570765324,-1.18268095763606,-1.62684511184014,-0.927046393745995,0.726453970913405,-0.12050498486878,-0.0188123616226711,-1.17997854230488,-0.0715390128030147,-0.0550082087029778,-0.418685709794986,-0.599845616468083,-0.754073486194931,0.202681623967973
-1.64727035905451,-0.899797293980878,-0.497497089125405,-1.40679193900907,0.994084266663528,-0.228324206412599,-0.515808464654251,0.589799787434402,-2.17513414017135,0.0890816019924755,-0.259557591869618,-0.506395645517711,0.631458678527634,-0.0304609059767905,-1.56189649527412,-0.498571617713125,-0.311907692271535,-0.135526335026267,-1.20278771757768,0.664792042584132,0.240428457035955,-0.711793084053026,-1.2188826809091,0.215806226837712,0.193845602229491,-0.485495507016575,-0.296419527791164,-0.934421514430865,0.839176659382512,-0.0509198287341836,-0.466705335542851,-0.039111224950495,0.466187238298162,-0.933222671323951,0.00196787591682929,0.267174404832832,-0.0469290478966719,-1.15290220001022,0.00727814737858167,0.414547909325779,0.00888474687042687,2.91726469160726,0.278711968675607,-0.659838709183262,-0.00282912033230691,-0.535865503355173,1.08558668440732,-0.146726189354367,-0.381670549468483,-1.00678722868716,0.284775035334923,0.19032064697629,0.21366460136977,-0.53214158226179,-0.0136405249951387,0.432430702264404,-0.495833242037277,0.642936577518906,0.789049692299672,-1.1948055670277,-0.254993224764498,0.621940734085104,-0.580057054983945,0.927310734554184,1.01049137563952,0.0162629296821397,-0.757059020693014,0.601686263295736,-0.636177272842145,0.210962363747048,0.497722968349757,1.22116924812404,-0.318532223615372,-0.961027032701651,1.08801208481198,-0.389389451002957,-0.990766132629121,-0.306171311790278,-0.162324205610473,-0.257212749347446,0.0706718891166624,-1.11136545352988,-0.564918938061947,0.983160471822242,0.123411416777575,-0.639551764558078,-0.0306725373361505,0.115072924520783,-1.13856369121705,-1.70507933644799,-0.901571123976354,0.775930102003049,-0.163830052910933,-0.0835554238422158,-1.21656716493328,-0.122159423654184,-0.0598205378265658,-0.411177487422371,-0.514782610803047,-0.747900196991354,0.23507626045968
