"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100"
-2.42232960419384,0.217510660407983,-0.990974092987977,2.22779815786841,-2.3446001524391,2.26766235046707,0.410209160080425,-3.46069980194401,0.505807916205261,0.648187508696903,3.16301595854198,-1.64801903361812,0.611281322859575,-1.44088170802019,2.44482083607332,-1.68485357430621,0.42710212484448,-1.64395279139076,2.77478654408583,-0.00772783093098317,-0.443857259862718,-1.80652936914155,-2.30495363417905,2.07048936244302,-1.07086923679446,-2.46389536070136,0.397321104767361,-0.449136884349366,-3.27662271253225,6.03797599774493,-1.44091378530602,-2.81789850020048,1.53622922034639,1.20581573353585,0.314257893161702,0.39055961319456,2.31013439904172,0.644750221162764,2.35034594210415,1.37385695250778,-2.9313654270715,0.23898353633563,1.45911655444284,2.10607309746834,-2.70650843638732,0.132332544315327,1.57154895183453,0.582193078990945,1.05990922291352,0.404778850244738,2.66900902602974,-1.18838482945256,1.55751951106039,-3.41616827766349,-1.65412154458761,2.14628038589864,-0.710583739958461,-3.26991842732628,1.12364593551357,1.06936760050484,2.05229782876111,-0.551640283688326,0.84968779269615,-0.933013304246555,0.699842397547412,2.3844882902628,0.876143828489781,4.16422445919237,0.798983302358077,0.304288027902491,-2.51146717475671,0.398731439279064,3.84228542709,0.388758345393764,-3.3837066630936,-0.597546270757417,-0.460204085379452,-0.0943168147399405,-1.63834463388694,-2.29401522093833,6.43059786648017,1.77085268495408,0.159476516850992,0.200874607259821,4.39567237239169,4.49282088483065,2.10602281957933,2.41657566284578,0.475381415637307,2.54389353626284,-0.176138826060602,0.531721199013729,-1.69701762185903,-2.33845775096413,1.79218592484582,-0.188535391006839,2.62722704409306,0.910607154320602,1.62332695835862,-1.83236629916202
1.27738696439303,-0.426361229383485,0.4508091316005,2.43081680721912,-0.449142399035985,0.810185315631796,0.272405272848521,0.193795034095977,-0.0378858838656351,2.62625315865637,1.8934292955153,0.550560370613782,-1.29982063435251,-1.0622123925865,2.8698572167499,0.81186185738031,0.552171862745968,-2.40793193855441,-0.652828187586995,-2.84074785398152,-0.839104344803875,-3.44930483743929,-3.53764369535803,0.176721293091545,1.61018469787799,1.97946999157842,0.0202456216185107,-0.260419830553886,-1.49098851945425,3.0779352685059,-3.64267216635246,-4.24029164469954,-0.466497154034509,-0.032553362560509,-0.848296033830337,0.812462516229748,3.34442270759159,4.6082733711072,-1.71775197702727,-2.37864495860499,-0.707672413818272,-0.29783014468693,4.40308337450912,-1.23598062160739,-1.11457336988349,-0.0379288958277502,-2.32759677482235,-2.33376771231894,-0.873459763751902,1.8941322204812,3.80202437624787,-0.695913497392612,0.407375576281202,-2.53324104651173,2.43384929551036,-0.638807586850396,-0.772319251933393,1.78428936884232,-2.97753370280208,1.2097257473675,-5.64593487181722,2.74237071229816,1.54481269308404,-3.50814648185214,-3.41509640108228,-1.43763354689282,1.10519752817535,-1.03324356480972,3.62161425921466,2.13277277378688,-1.07040664346529,1.12336192509594,1.17684733301398,0.403836148291097,2.23637468001356,2.08613267995341,0.0963507831390034,-1.15323294209512,-2.3630488713169,1.07807159966787,1.55113158081898,0.0435084514064767,1.81905933121144,-5.04697887054641,2.89533285787207,0.267898605973277,0.861914931849364,1.17356057454779,1.40750456753712,-0.759914955001611,1.70589915947445,-1.9306918979108,3.95478103214645,2.79027710801463,-2.50622957098618,1.46262544487736,-0.709296664373977,-1.72416501592775,0.622466468851525,1.10391044244155
3.71285797945256,0.905615236196275,-1.25919628904009,1.2135301687646,0.182687164102784,3.36053333146313,1.97685577270467,0.885323725363772,-3.04828492864574,2.73578706299024,-0.134389724825571,-1.99607855192589,-1.48459958001825,4.81610591067066,-0.604892038673217,-2.04312649959351,0.768299291261986,-3.8785777036628,0.998243969180628,-2.70443727475986,0.186760130118811,-2.50893098793021,-2.4957722892629,-3.49039095247614,3.59224076923064,-1.22554463515489,1.34484037962298,-0.0710391359514488,3.09731788181809,-3.28485233123013,-0.010596496513004,-2.06764201636393,-0.866374810788466,-1.48362765160566,0.25294321139738,-1.7614855434421,1.27388724205937,-0.939824940894833,2.46491316607902,-1.19813729053137,-2.76531563676968,1.19257432291117,2.20301337556479,-2.08853209929432,-1.6072562424424,2.64848036238711,-2.07029551175445,1.48276948181184,0.408496577724409,-0.0476665855858619,-0.851856240092557,-0.575025008009834,0.403941914744196,1.9633764244312,-2.57623232279909,-0.293369197397624,-0.0461993989582938,1.89467945694773,-0.244282520270935,3.68125717859956,0.878238624306974,2.34652563199953,1.54995318566374,-2.94405219393111,1.0871435881951,-1.48696947239909,4.12912028025514,1.44391548172215,-0.342014241122549,-1.10633138683398,-0.432411170381291,-2.5243391357766,-1.5170619566553,-1.07760831055851,1.29611372634211,0.458630898132998,-1.52651982550647,-0.24302354823005,-2.78084125359319,-1.38582972274177,5.29973253440055,-3.43433110414687,2.52591342862571,-0.519524941257873,3.63274670641349,2.07211580018136,-0.279737964544982,-2.30530307611092,0.210925423186907,-0.0852057591975588,0.038700443913942,2.64553313439083,-0.708708277995416,-0.744514312725807,-1.87376792549306,-0.260405801073955,2.60799260480024,0.941494712367059,-0.67796562697231,3.7471903171273
0.0643452404124202,-4.74359557895818,-0.300417491490313,2.62730270540774,-0.645206514252195,1.3386019898738,1.87098435042162,1.7951809243162,4.85959406324225,-0.261357088916833,3.82310484570197,-0.21963331630615,-1.65258236632848,0.878534292542328,0.615138412573544,-2.19420689278844,0.00771975618941959,-0.313466747084938,-2.34134744371712,-2.43450748680648,1.02311877364853,-4.21813242920966,-0.376475973541791,0.773579495199369,0.163800708755532,-2.41831257021631,1.70383876858546,-2.98318018839021,4.83737521282151,0.465718637069901,0.549541226018487,-0.0811811160431659,5.21604947474155,-3.14887278292552,0.0780932483384122,-0.122887370993879,-3.09919207104933,-0.65887334769602,1.04267465942146,2.16430205871907,1.55413493129957,1.00467001005589,-0.393494603222629,-1.80137504097381,-0.0388685574543773,1.65393528225757,2.17125559819313,-1.77074228352524,1.47066669503355,0.883345828815046,1.51302808827163,2.69575508554445,1.82245972256583,1.63511940718199,2.02826201562507,0.192644009286556,0.940595028445888,1.69223792276128,-2.11565154514937,5.48797919053048,-2.24360909633792,-2.90691978807362,0.427407812701268,-0.733897777356303,-1.23094113231262,-3.62763498623972,2.32067503773273,-1.47400021994527,4.79515181757248,1.70953096767558,2.77724436051452,-2.6921206307081,-0.493433347036088,1.40791830223047,-0.270672612442179,1.42208427012408,-0.914288177859083,1.42529760301232,-0.241180132305422,2.01205435487968,-3.64102569694965,-0.662047022177065,-0.824357057107479,-0.229323437977915,2.74034877431675,-3.40969417281772,0.329991346738662,-2.23400451261095,-1.41777649247007,-0.686612863836114,0.429222287302083,-0.36612596668767,1.42732461469576,2.32566915170845,-0.89286184818942,3.78738670704812,4.15443408615714,1.99694062063477,-3.4705537030676,4.38944691502967
-0.908814868448313,-1.4267808290478,1.42883157948004,0.495529904390035,0.34634151350573,-0.827152718148784,-0.227402548683843,0.452998033565691,1.05608083508275,-1.74484459913302,1.34057717856201,1.57473158811492,-2.95299683374323,2.91510391615797,3.51291525373775,-0.419973930438129,-0.218993050338836,0.216281848616063,-2.05475162103848,-5.55999002382817,-1.09065219013873,-2.13132448111004,1.48922986408498,1.29813837557041,-2.58394200369792,-2.70018505251976,0.438631895640098,-1.00465906384862,0.847988222783856,-0.944356686700612,-0.887321972969171,-1.19405883214435,0.722676536307992,-3.41479902168844,-0.72033943515197,0.743823905112955,-1.39613724548657,-1.80202325478801,1.84815845524444,3.13785974630198,-0.784499073065173,0.0041080677372084,0.935538172657204,1.68807281791643,3.66923203107589,0.895653567913962,3.89719907026506,-1.33967629454705,-2.05048633633612,5.07080438389941,1.82681027491847,0.585277307411774,-1.04117112682883,-1.98347125716788,0.99133660886101,1.73365503351716,-1.29287230127051,2.05563509833077,0.853181127867733,0.303822486686273,1.77400226783841,1.77283941087616,2.24310149398108,0.515495048498086,-0.890808363460641,0.484673638097358,-0.419680559044028,-0.64754910325783,2.78847964822388,0.651501259517513,-1.71814171212255,-0.74576519476186,0.289808372971845,2.29767840844614,0.0941883058165356,2.86270052357579,-0.542276375994944,-1.44653734510822,-0.697330495122461,-2.15302124116329,3.89028710859426,3.61291521392574,0.938194976494822,-1.46832996945935,1.06052039162619,2.36993332703208,-0.219880510704285,-1.80605345271897,-2.29393788736877,-0.867561424977384,-0.529406306622187,-4.17297836268292,0.0967111319264714,-0.518274850880855,-1.43899301822059,0.417669300834743,-0.976045476199189,0.43436585402192,-2.32320091234124,-3.7802217256979
-1.94192927848756,-1.50086508574369,-2.04719210000032,2.74353178905905,-2.69047289673929,1.20333419973088,0.402773126489548,1.84237753202902,3.71150473237774,0.96168264680009,2.62882088029449,1.61282344944198,-1.9104395404395,-1.57466787145262,-0.929703799323533,-2.78163598485343,2.70194553051738,-1.62036684283933,-2.41962808011363,-1.0884197370473,2.76044566143091,-6.43660143875146,-0.0479900747327986,-0.65007931755681,2.40741934368623,-1.61905396751253,-4.24831026661621,0.806592127943891,2.29687745272985,-0.758477650834117,-1.01887044684579,-0.484481787070199,-0.140132763984894,0.355420334606491,-0.792924628577613,-1.535251175376,1.22036186101413,-1.36672989004936,-0.908697472558076,-1.57364298327998,2.85324152441288,-0.696552563852108,2.65103644660799,-2.82309523022406,-2.0478980072861,0.716075840393685,3.04619440716226,2.00186549151001,-1.7397040839767,1.91268394800216,2.02540764282352,2.79650259947423,2.64156126763214,-1.10545876815472,3.20323274334711,1.88366989241359,-2.01986788672738,2.61930209501806,-0.8730934644302,3.47269643481009,0.236438247684425,1.87823624673305,-2.20676919437387,0.555304232587929,-2.46312095256507,0.507288813279787,4.22979376467192,0.794292439719124,0.993368819599996,-0.558695446099862,1.30554283222254,-3.57914076150746,-2.99172458334326,2.24300063868982,-0.392729100703197,-0.0684196942072588,-0.218123779303636,1.00645783233002,-0.782795466232987,-3.64340657088804,0.886447319887744,-2.50807593724725,2.06702765113906,-1.88447332285358,0.227819470119488,-0.798086349303469,-2.22568630648464,-2.75951656788895,-2.27863445322074,-0.250763213773936,-1.40295500107568,-1.30735035399655,3.84840630966122,1.70254995955258,0.565708228059305,1.84385746729763,-1.13755447770069,0.377007843494515,-3.47176179465994,2.02032060838369
-2.31570539144797,2.49417479570677,-1.56479533065532,1.81607994706149,0.578674110941515,-1.53281168945281,-0.576896223210238,-0.0530456476622918,2.27673732977378,-2.83439614466319,-0.954493424870994,-1.59737682426026,-1.08532590027318,2.13275291793496,-5.22630766712349,-3.34095633362885,0.919601553361857,1.64685489882333,1.69121722206998,-3.32154158487986,-4.3884611315912,-2.79440977326607,-1.12874881830582,1.98539806730213,2.11107951177248,-1.25963039603447,-2.084185679083,3.21043713698468,1.51176343622954,0.143465081165148,-0.637908047755527,-0.720922976113075,4.2875776670046,-0.180241976279553,0.217731243161893,-1.71566509645407,0.0635394679504757,-0.958072562809664,1.51517807480091,2.82401840595774,1.05965440141738,-1.21571486618877,3.47511944536674,0.261177398313347,-0.85750780237739,2.92695505251132,1.96623817764161,-0.346077988514857,-2.91728157189347,0.868853204841745,-1.51088870226204,1.75446425425751,2.37211017443195,-1.50763688982805,-1.27809124221635,3.20243296497965,-3.39869611884097,4.85083110985216,-3.39309540697383,-1.63292099853074,1.20230039606403,1.11723054004679,0.645898849511122,-2.15478799328128,1.87430216582748,-0.985516010663659,2.56957891433236,1.00838319700123,2.26387071672344,1.24063828199167,1.42407735204406,-1.27643155532213,1.42615330317733,0.982969542347238,-0.238059350927692,3.22691749545642,2.82708919948462,-1.06471977809132,-1.01648721686191,1.8627923509203,-0.4486846164484,-0.9518094933701,-0.4155780621444,-0.781403635628067,1.12230778356741,3.63431016757414,3.07372004685469,-1.90691932478684,1.36321871041038,-0.636573391680928,2.19353305236955,-0.0584436824063563,-0.126838193409022,1.92629490809367,-3.43717828870056,-1.36703904285849,1.80510084456502,-0.604887225277313,-3.29618951873297,3.3611983262562
0.527751576295601,-1.25246181551256,-2.76463310041132,4.15173975258652,-0.443357715948616,-0.457825722667548,2.30039359861424,0.313658190431827,4.7535278183596,-0.114177249395442,0.00127639823142167,-1.89434810291907,-2.03926662120144,-0.573247987633239,0.59737285385632,2.39369871552022,-2.96871581360493,-3.68741994358746,-0.594843380527592,-3.88248135833938,1.38729942394548,-4.3377818544862,0.335357842797688,1.25166939689048,1.24107585952826,0.879908616259038,1.24163001755106,1.31085085631357,1.9807288527679,2.76227073431007,-0.751953150913694,-2.67437494419767,3.61017355631261,0.962142860996338,-2.18174463026932,-2.19491104861122,-1.19608306708273,0.68755982428588,-0.723672654202837,1.7054103546565,-0.55368592743994,1.53514790467224,2.23792613997668,-3.37954690862324,1.21585834486057,-1.93700668115034,-0.765260997618541,-1.25892849821409,0.310346414551696,0.918980278447983,0.466842084627074,2.13192987432679,-0.189609670413323,0.77916826007148,2.10811066857632,1.41177399466317,1.41913500951358,5.68494198393896,-0.0892027818563801,3.04711624276761,-4.54596951583646,-3.25677002249082,3.10595462289902,-0.901636533519893,2.4189482301903,-3.49721447758387,0.428169576353908,0.254607515016536,2.07543925363678,-2.73624827154952,0.289141119858671,1.46461717922967,1.12027647991678,1.08670461623645,1.53978497630326,0.820588530455159,0.0260443697037387,-1.12218543816688,1.16154750866509,-1.93908538614322,-1.06640917483192,-2.90035408214628,2.16433003622846,-2.64877690264047,-0.0380158604218046,-5.3546248312218,1.21739617857603,-3.98167340914097,-0.736110944243968,-1.05988046455985,0.162321641697676,-0.219220984689076,2.17683817099469,-1.44874063905453,0.467368097144168,-2.29639542936812,3.19392980000793,-0.951302192319185,-3.53446309346691,4.089234697329
1.10044531007872,2.02892971754782,0.998712494832873,1.82212018800775,1.17818339117815,1.24384368282331,3.57095220114437,-8.4330330946086,0.311191546734971,1.23541136243812,2.36745241208865,1.20623785788125,2.84424607642745,0.0187782724642835,0.844952331964453,-1.79249552012294,-2.96293564611426,-0.278748761456777,0.336161032570253,-4.56125363377918,1.7004491867835,0.804124686698836,-2.84799134141647,2.18095814060827,-4.05156247591061,-0.800837121032771,0.0888559798842532,0.826183496564824,-1.68156565116104,0.112488162222756,3.12967359688967,2.05647622376487,2.7455717333607,-1.59320966141239,-0.0516890122132379,1.59369595548211,1.2597277229853,-3.29743512891873,4.64794505668384,3.05558895632424,-1.49938358147955,-1.77477066829388,2.23801112910153,1.4069249522644,-1.13385122918506,2.297755357039,5.14855143028492,3.94425674952462,-3.60028484565178,1.11330502877079,3.51567910535336,2.41370582575134,-0.942203966914541,-1.16743567729985,-0.246099131245703,4.89624574120901,-1.75116320777796,1.74566133762818,-3.56710937000794,-0.4644572465036,6.16718221187016,0.115192204166317,0.371444249325629,1.24338025848856,-0.945056082509427,0.890685008796935,-0.207967095265368,0.00167286110492719,-5.58396546801408,2.67698244336103,-1.94420101095946,-2.85244782831562,-0.8492808935116,0.373079036795581,0.418796364830988,2.85883791322097,-1.06188526474022,-1.930108046988,2.59406412187901,-1.83672507345775,0.823092817379993,0.381669308648375,0.165949432491158,0.924813653465733,0.643725201967133,2.49705875868766,-1.32392991648036,1.42188515576485,-5.18843563681135,-2.45341871955871,-2.8969503928382,-0.943774886175114,-0.757240962908774,-1.93664025690194,-0.781133123346815,0.366148134707014,-1.35486635534565,0.42521395813828,-5.14833252428399,1.68870579876489
-1.1163118647044,-0.279057179828482,-0.94237416474739,1.25275122087594,-0.123845356873601,1.63782650756302,1.11264310444971,-3.04524167428397,1.81779152859243,0.32005447924381,-0.894962374134674,0.0905321165263867,-0.950663738269278,-5.41452735269552,-4.19648093193972,-1.73046014487642,1.40793398046294,-0.870203249296618,1.53015595291679,-2.14095448890516,0.237383814144829,-4.61312734946312,1.37782620205405,2.99162021102504,2.34396869203576,-0.912665656373276,3.2317911417389,1.64638929257085,2.31717663851259,3.64641512528052,1.14941008575594,0.0272725178418125,1.29309261368227,2.22384663053034,-0.730713323616844,0.868221380032155,0.334678314784022,-0.7993522411704,-0.0255476828729349,-0.501787431003974,3.17988551407499,2.9037535480186,1.90214541746638,0.893566385314913,-2.90983732967884,1.1224820778204,-0.362669524526062,-1.45546156743751,2.14777011663591,1.86594719785987,0.735798910787636,1.56036875159646,1.52392250014125,1.87516911779215,2.4277307024662,-2.15358861679596,0.238863739012308,0.725332529588602,-0.0391338776037009,1.49357732407882,2.48471208941092,-1.08575423842627,0.128252865442412,-1.96776485252211,-1.32714510672538,2.2435002124411,2.45235600729507,0.85547596653407,1.9295751809342,4.3794722165659,2.25218622889683,0.395853844090606,-1.07349925041795,2.3938303301413,-0.27853076217767,-0.183994807891179,1.4144785155426,2.7386491711476,0.0602398903597718,-2.82935952145589,-5.15324240993184,-1.1882946736043,2.36938978562666,-3.00347028349248,-0.345279972650628,1.62380804526701,-1.73922390520302,-5.60009464631434,-1.07507770006151,-1.70719871008692,0.842303096137468,-1.31642071075318,0.466162887773515,-3.69261993677895,-2.0734002221776,2.39209995770607,1.24097835243592,1.46909451734192,1.65410047203331,-0.888265007226001
